Actual_Label,Predicted_Label,Prediction_Correct,Prob_Edukasi,Prob_Finance,Prob_Health,Prob_Lifestyle,Prob_Nasional,Prob_Otomotif,Prob_Sport,Prob_Teknologi,Prob_Travel,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,filename,title
Nasional,Nasional,True,0.42,0.04,0.02,0.0,0.52,0.0,0.0,0.0,0.0,0.1704671987900962,0.001221687862536,0.0012212796780641,0.0012216566328371,0.8209828696335355,0.0012211896253523,0.0012214443015263,0.0012213283622166,0.0012213451138353,tribunnews_teknologi_20251020_233122.csv,"Australia Tegur Twitter, Tuntut Hapus Konten Toksisitas dan Kebencian dalam 28 Hari"
Otomotif,Otomotif,True,0.0,0.35,0.0,0.0,0.0,0.62,0.0,0.03,0.0,0.0008549994392846,0.0755533836674216,0.0288554192392432,0.7693190215183981,0.0008551653104796,0.1058141261415737,0.0170374134242558,0.00085494538826,0.000855525871083,tribunnews_teknologi_20251020_233122.csv,"Cara Download dan Buat Akun Gojek di Ponsel, Praktis Anti Ribet Cukup Siapkan Nomer HP"
Travel,Travel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004258737354915,0.398802043800467,0.0152504398954179,0.0004259290048061,0.5075861477295827,0.0004260327992294,0.0221290553964451,0.0545285821502423,0.0004258954883176,tribunnews_teknologi_20251020_233122.csv,Masyarakat Indonesia Diprediksi Makin Familiar Pada Web3 dan DeFi di 2030
Teknologi,Teknologi,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1611224877808846,0.0304818857911954,0.0006737335870102,0.0006738893672087,0.8043527146269688,0.0006737829811615,0.0006738537096825,0.0006740750964858,0.0006735770594022,tribunnews_teknologi_20251020_233122.csv,COO Tiktok V. Pappas Hengkang Gara-gara Boikot AS
Lifestyle,Health,False,0.0,0.01,0.68,0.27,0.04,0.0,0.0,0.0,0.0,0.0002903194449238,0.1319054453189512,0.0386888165731634,0.0135934220218416,0.0760871067778938,0.4884921541999424,0.0960808477108776,0.0071364981934073,0.1477253897589986,tribunnews_teknologi_20251020_233122.csv,LG Kenalkan Teknologi AI di Mesin Pendingin Ruang untuk Segmen Komersial
Health,Lifestyle,False,0.12,0.0,0.16,0.39,0.0,0.0,0.01,0.01,0.31,0.00188440042876,0.0018838393170587,0.001883787140961,0.6854575780310207,0.0018858956290864,0.30135267129696,0.0018835924772989,0.0018838451249346,0.0018843905539193,tribunnews_teknologi_20251020_233122.csv,"Kumpulan Kode Redeem FF Hari Ini, 23 Juni 2023, Segera Klaim di reward.ff.garena.com"
Nasional,Otomotif,False,0.1,0.0,0.0,0.0,0.12,0.63,0.0,0.1,0.05,0.0006211162305871,0.4507822862042218,0.0237537078228589,0.0006212039993095,0.0006212397215595,0.0603820973127088,0.4619764302260641,0.000620984255677,0.0006209342270128,tribunnews_teknologi_20251020_233122.csv,DCI dan Salim Group Resmikan Gedung Pusat Data Kedua Diresmikan di Karawang
Otomotif,Otomotif,True,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0011576559673206,0.0011582178065276,0.0011576659784381,0.0011577171918352,0.0011582661590029,0.9907372603122606,0.0011578226147187,0.0011576631278606,0.0011577308420352,tribunnews_teknologi_20251020_233122.csv,Analis: iPhone SE 4 Kemungkinan Belum Akan Rilis Tahun Depan
Edukasi,Travel,False,0.1,0.0,0.06,0.3,0.0,0.0,0.02,0.06,0.46,0.0004731637853173,0.2378907980923922,0.0205113625791286,0.0004731000221678,0.4649554814974971,0.0004730286873959,0.2742769003632553,0.0004730846660638,0.0004730803067816,tribunnews_teknologi_20251020_233122.csv,"Shandy Aulia Bicara Soal Digital Marketing di Kalangan Milenial, Perlu Pemahaman yang Mumpuni"
Sport,Sport,True,0.0,0.0,0.0,0.01,0.0,0.08,0.89,0.02,0.0,0.0012488682960991,0.4331602558172149,0.0012486501477176,0.0012490277312458,0.5580963274968321,0.0012495209498631,0.0012492068059839,0.0012491579787101,0.0012489847763327,tribunnews_teknologi_20251020_233122.csv,Google Luncurkan Layanan Anti Money Laundering AI
Otomotif,Otomotif,True,0.0,0.11,0.0,0.1,0.0,0.54,0.05,0.03,0.17,0.000413240595433,0.2775255810665698,0.0158770710647896,0.0004133573116376,0.0681164431518146,0.5245261409705277,0.0004133208919965,0.0648530339001312,0.0478618110470997,tribunnews_teknologi_20251020_233122.csv,Epson Komitmen Dukung Keberlanjutan Melalui Berbagai Produk Terbarunya
Edukasi,Nasional,False,0.22,0.29,0.02,0.0,0.46,0.0,0.0,0.0,0.01,0.1790532610185075,0.3164787775430172,0.0006866112911257,0.0006863708696183,0.4665371404384265,0.0006860820486184,0.0163096300138287,0.0188760517307018,0.0006860750461555,tribunnews_teknologi_20251020_233122.csv,Indonesia dan Negara Dunia Diminta Waspadai Peretasan dari Kelompok Hacker China
Edukasi,Edukasi,True,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.1700376977649615,0.0419671283351909,0.0006696068177603,0.7649728552620974,0.0006698871060164,0.0196736691003553,0.0006697192113455,0.0006698162342959,0.0006696201679765,tribunnews_teknologi_20251020_233122.csv,Cara Registrasi Kartu Tri Melalui Website atau SMS: Bagi Pengguna Baru dan Lama
Teknologi,Teknologi,True,0.0,0.09,0.0,0.0,0.0,0.05,0.0,0.5,0.36,0.000325165046337,0.0003250982381666,0.0053758249405072,0.0003249993979689,0.0003251959694054,0.992348423576562,0.0003251768131026,0.0003251104075796,0.00032500561037,tribunnews_teknologi_20251020_233122.csv,"Mengenal Perkembangan OPPO Find X Series, Hp Flagship Masa Depan dengan Teknologi Terbaru"
Teknologi,Teknologi,True,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.97,0.0,0.0005427605326468,0.0005421907934082,0.036734231719776,0.3398617425969695,0.2373911813909527,0.3833010331474419,0.0005422459732987,0.0005423411513861,0.0005422726941194,tribunnews_teknologi_20251020_233122.csv,Cara Mengembalikan Foto yang Terlanjur Terhapus di Smartphone Android dan iOS
Edukasi,Edukasi,True,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012211905505123,0.0012212490312289,0.0012212619109692,0.817177009020414,0.0012213658565005,0.17427345522105,0.0012211703109166,0.0012220613513509,0.0012212367470572,tribunnews_teknologi_20251020_233122.csv,"Kode Redeem FF Aktif Hari Ini, Minggu 25 Juni 2023, Klaim Semua Hadiah Gratis di Garena Free Fire"
Lifestyle,Lifestyle,True,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.02,0.001048451999261,0.0010486975187363,0.0010485736856485,0.0177333315092078,0.0010486196744685,0.9749267757869776,0.0010485334171309,0.0010485481501418,0.0010484682584272,tribunnews_teknologi_20251020_233122.csv,Deretan Smartphone Baru yang Mendebut Pekan Depan: Ada Asus Zenfone 10 dan Vivo X90s
Travel,Travel,True,0.01,0.03,0.04,0.09,0.0,0.02,0.01,0.0,0.8,0.0005076115544421,0.000507753999958,0.0005076324238685,0.0005077426808539,0.1642852375076318,0.7437964226149122,0.0005076139311812,0.0005075366469012,0.0888724486402508,tribunnews_teknologi_20251020_233122.csv,"Perbedaan Headphone, Headset, Earbuds, Earphone, dan TWS yang Perlu Diketahui"
Health,Health,True,0.01,0.0,0.92,0.07,0.0,0.0,0.0,0.0,0.0,0.025598767401596,0.703057858683232,0.1309611727595132,0.0405063879765232,0.0005820452093258,0.0005819010309421,0.0650119667300862,0.0222602203726364,0.0114396798361447,tribunnews_teknologi_20251020_233122.csv,"Jelang Selesainya Tol Cisumdawu, XL Pastikan Jaringan 4G Sepanjang Cileunyi Hingga Dawuan"
Lifestyle,Lifestyle,True,0.12,0.02,0.02,0.51,0.03,0.01,0.02,0.14,0.13,0.0005641940407215,0.3831422587334945,0.0108462899544497,0.0870315731161317,0.2087666315569241,0.2867052287213413,0.0005643660041923,0.0218152143951128,0.0005642434776317,tribunnews_teknologi_20251020_233122.csv,Private Cloud untuk Perkuat Infrastruktur IT di Sektor Industri
Nasional,Nasional,True,0.0,0.1,0.0,0.0,0.89,0.0,0.0,0.0,0.01,0.1045979639550266,0.1002498794186034,0.0010387522824261,0.7889183817301316,0.0010391441406667,0.0010389419598239,0.0010393573952126,0.0010387889958522,0.0010387901222564,tribunnews_teknologi_20251020_233122.csv,"Cara Registrasi Kartu Telkomsel: Dapat Melalui Telepon, SMS, Maupun Kode USSD"
Sport,Sport,True,0.07,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0806647755764017,0.0014252349304744,0.0014261480859752,0.0014248358242629,0.0014252144486026,0.909357318007612,0.001425881537878,0.0014257660960323,0.0014248254927604,tribunnews_teknologi_20251020_233122.csv,Intip Hasil Kamera Canggih OPPO Find X6 Pro yang Hanya Numpang Lewat di Indonesia
Otomotif,Otomotif,True,0.0,0.28,0.0,0.0,0.04,0.48,0.1,0.05,0.05,0.0006905430713609,0.6390235430107181,0.0634822542676224,0.0006905079655344,0.1653737751535568,0.0006907134991824,0.1286677474488752,0.0006905556824966,0.0006903599006528,tribunnews_teknologi_20251020_233122.csv,"Indosat dan e& Kerja Sama Manajemen Trafik Layanan Suara antara Indonesia, UEA dan Negara Lainnya"
Travel,Travel,True,0.0,0.03,0.0,0.15,0.01,0.03,0.0,0.0,0.78,0.0002380984468546,0.4779695808617686,0.0002379975066505,0.0243528704756853,0.2154461122180227,0.1279839066408015,0.1129891618058501,0.0405441943042295,0.0002380777401369,tribunnews_teknologi_20251020_233122.csv,"Jadi Enabler Industri Digital, ATSI Dorong Regulator Longgarkan Pajak di Industri Seluler"
Edukasi,Edukasi,True,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014067922068017,0.0014067801430363,0.0014067378315269,0.8620359543883073,0.0205106728042733,0.0820444818324068,0.0014066378757068,0.0283752604944075,0.0014066824235331,tribunnews_teknologi_20251020_233122.csv,"Kode Redeem Genshin Impact Terbaru Hari Ini, 27 Juni 2023, Klaim Hadiahnya di genshin.hoyoverse.com"
Edukasi,Edukasi,True,0.95,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0493415556145073,0.000379481577596,0.0003795101609557,0.0003793178574967,0.0576298282212845,0.8703183401291955,0.000379476584939,0.0208130698140452,0.0003794200399797,tribunnews_teknologi_20251020_233122.csv,"OPPO Find X6 Pro Tak Akan Dijual di Indonesia, Apa Alasannya?"
Travel,Travel,True,0.14,0.05,0.0,0.11,0.27,0.01,0.04,0.06,0.32,0.0365941989024015,0.0004833970507854,0.0004836289374751,0.0004832047718723,0.0004833895758607,0.9600218857735936,0.0004835347340683,0.0004834114417398,0.0004833488122027,tribunnews_teknologi_20251020_233122.csv,"OPPO Pamerkan Find X6 Pro yang Canggih di Indonesia, Suguhkan Pengalaman Fotografi Terbaik "
Teknologi,Teknologi,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0416540045436792,0.5511445549109879,0.0371780601015998,0.0656735303208017,0.1892808040161449,0.0387320163475174,0.0745722242665518,0.0008826236482241,0.0008821818444928,tribunnews_teknologi_20251020_233122.csv,"Dukung Inklusi Digital, Anak Usaha Telkom Buat Inovasi Transaksi Pembayaran"
Otomotif,Otomotif,True,0.0,0.04,0.0,0.05,0.0,0.87,0.0,0.03,0.01,0.0004308737029709,0.0004309649941698,0.0004308148673333,0.0004309780958406,0.5922727752784878,0.0422245344968749,0.3629172732670667,0.0004308860425667,0.0004308992546889,tribunnews_teknologi_20251020_233122.csv,Teknologi Artificial Intelligence Dinilai Dapat Tingkatkan Kepuasan Kerja Karyawan
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0007665089230827,0.7232210028836384,0.0007668097011215,0.0919018124258468,0.0007668678192664,0.0824782831067501,0.0007666898988779,0.0985654179097156,0.0007666073317003,tribunnews_teknologi_20251020_233122.csv,"Ekspansi ke 4 Negara ASEAN, Felicia Box E-Commerce Pertama yang Gabungkan Aktivitas Belanja dan Game"
Travel,Travel,True,0.1,0.18,0.0,0.01,0.09,0.1,0.0,0.04,0.48,0.0015881676838596,0.0015883956750985,0.0015878112631439,0.063121057727485,0.0371667298161852,0.8901837771845551,0.0015879362935068,0.0015880711278782,0.0015880532282872,tribunnews_teknologi_20251020_233122.csv,Apple Kembangkan iMac Terbesar dengan Layar Lebih dari 30 Inci
Edukasi,Edukasi,True,0.99,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0004594218508022,0.0004593859159992,0.0988662399379829,0.0214809889405946,0.1934682626840201,0.5993634818929895,0.0004594258068905,0.0849834889938923,0.0004593039768283,tribunnews_teknologi_20251020_233122.csv,"Jelajahi Bali dengan OPPO Find X6 Pro 5G, Foto Asal Jadi Profesional "
Teknologi,Teknologi,True,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.96,0.0,0.0019161259041396,0.0019167455127107,0.0265872807143032,0.4787669395810716,0.001917374435478,0.4831455977510046,0.0019160223549874,0.001917478663699,0.0019164350826057,tribunnews_teknologi_20251020_233122.csv,"Kumpulan Kode Redeem Free Fire Max Terbaru, 28 Juni 2023, Klaim Kodenya di reward.ff.garena.com"
Finance,Finance,True,0.0,0.69,0.14,0.0,0.12,0.05,0.0,0.0,0.0,0.0019495893097236,0.00194972448158,0.00194971635066,0.7913654894041876,0.0019498448114443,0.1949855802147829,0.0019496083193428,0.0019507395910239,0.0019497075172546,tribunnews_teknologi_20251020_233122.csv,"Kode Redeem FF Aktif Hari Ini, Rabu 28 Juni 2023, Dapatkan Hadiah Menarik di Garena Free Fire"
Sport,Sport,True,0.05,0.0,0.0,0.02,0.01,0.01,0.9,0.0,0.01,0.0255546157055387,0.1638570332159574,0.0019849931641662,0.1095001320642786,0.3442355639214414,0.2676241452158023,0.0019849479864671,0.0832739633661578,0.0019846053601901,tribunnews_teknologi_20251020_233122.csv,"Layanan Kacamata VR Meta Quest+ Resmi Rilis, Segini Biaya Berlangganan Per Bulannya"
Finance,Finance,True,0.03,0.63,0.0,0.0,0.17,0.16,0.0,0.01,0.0,0.000564246706351,0.0005643909288839,0.0005643729196965,0.0551030410422341,0.1055511748766834,0.8359596492787265,0.0005644106420131,0.0005644007901673,0.0005643128152439,tribunnews_teknologi_20251020_233122.csv,"Hollyland LARK MAX Hadir di Indonesia, Intip Fitur Mikrofon Terbaik untuk Konten Kreator"
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0006210135765766,0.0006211768849805,0.0006209239621854,0.0006211792461576,0.7756333885587409,0.0106584745006281,0.1712054404083206,0.0393974955365051,0.0006209073259048,tribunnews_teknologi_20251020_233122.csv,"Survei Consensys: Dibandingkan Jepang, Orang Indonesia Lebih Banyak Mengetahui Tentang Web3"
Teknologi,Teknologi,True,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.89,0.01,0.0013075889635694,0.1797850900417163,0.001307972400162,0.1313474057397632,0.3181463124904957,0.3244926372159639,0.0013075728841776,0.0409978470153523,0.0013075732487994,tribunnews_teknologi_20251020_233122.csv,Apple Naikkan Biaya Langganan iCloud Plus di Sejumlah Negara
Travel,Travel,True,0.31,0.0,0.19,0.11,0.0,0.01,0.02,0.01,0.35,0.0012079620472692,0.0012079753031761,0.0012080265230484,0.8520942374329046,0.001208122563597,0.1394488870281284,0.0012079300881338,0.0012088696024897,0.0012079894112522,tribunnews_teknologi_20251020_233122.csv,"Kode Redeem FF Aktif Hari Ini, 29 Juni 2023, Segera Klaim Hadiah Menarik di Garena Free Fire"
Nasional,Nasional,True,0.08,0.16,0.0,0.0,0.75,0.0,0.0,0.0,0.01,0.0017929293784172,0.3707961382815216,0.0017936599905503,0.0017927212726319,0.3204801241116111,0.2979650777099233,0.0017933249431855,0.0017933046994886,0.00179271961267,tribunnews_teknologi_20251020_233122.csv,"Respon ChatGPT OpenAI, Samsung akan Produksi Chip Seluler Tercanggih di 2025"
Lifestyle,Edukasi,False,0.34,0.12,0.02,0.15,0.16,0.0,0.0,0.21,0.0,0.0007667144649169,0.0007667116562117,0.000766657699909,0.1109484569604059,0.8537591506454022,0.0306927461506762,0.0007665882824857,0.0007664835375527,0.0007664906024392,tribunnews_teknologi_20251020_233122.csv,YouTube Uji Coba Penonaktifan Video untuk Pengguna yang Gunakan Ad Blocker
Sport,Sport,True,0.04,0.0,0.0,0.13,0.0,0.02,0.66,0.14,0.01,0.0007773530039688,0.1059353260171914,0.1417396353482116,0.0007771880279314,0.3657232873984286,0.1117864605861419,0.0653248699771131,0.2071586432743037,0.0007772363667091,tribunnews_teknologi_20251020_233122.csv,"Bermula dari Perangkat Smart Home, Sosok Superhero Bardion akan Nongol di YouTube"
Lifestyle,Lifestyle,True,0.01,0.01,0.12,0.83,0.0,0.01,0.0,0.0,0.02,0.00191711181995,0.7908475207740564,0.0902016908390661,0.001918822444124,0.0019171492106437,0.0019173674326769,0.0639790135505604,0.0453851414467608,0.0019161824821613,tribunnews_teknologi_20251020_233122.csv,"Garap Dua Proyek Baru di Vietnam Utara, Foxconn Kucurkan Dana 246 Juta Dolar AS"
Travel,Travel,True,0.05,0.0,0.01,0.04,0.06,0.04,0.01,0.01,0.78,0.0014251084544681,0.001424996064836,0.0014253707209613,0.4550368416828068,0.3775310347982573,0.1588813775552478,0.0014249332738771,0.0014251941035426,0.0014251433460026,tribunnews_teknologi_20251020_233122.csv,Ribuan Pengguna Keluhkan Twitter Error Hari Ini
Otomotif,Otomotif,True,0.0,0.33,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0008296665606737,0.4515538589774642,0.0008294026923814,0.0008298394326885,0.0008298549705985,0.0008296788602046,0.5426386009750986,0.0008295935231294,0.0008295040077606,tribunnews_teknologi_20251020_233122.csv,GPDS Optimalkan Pelayanan kepada Pelanggan Melalui Inovasi Berbasis Teknologi
Teknologi,Teknologi,True,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.97,0.0,0.0005758917016773,0.000575903275194,0.0005758976188884,0.5668350332879902,0.1273192157194329,0.302390355004594,0.0005758714187091,0.0005759221991795,0.0005759097743341,tribunnews_teknologi_20251020_233122.csv,"Transfer Chat WhatsApp Kini Bisa Lewat QR Code, Ini Cara Pindah Chat WA dari Ponsel Lama ke Baru"
Travel,Travel,True,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.96,0.0008295674756605,0.0008295317144848,0.0793129025051531,0.0983347458274498,0.1528279394142412,0.1287001264411429,0.0008296382141648,0.5375056140804924,0.0008299343272101,tribunnews_teknologi_20251020_233122.csv,"Game Ragnarok Origin Rilis Fitur Guild League Baru, Ini Jadwal Eventnya"
Travel,Travel,True,0.03,0.12,0.0,0.02,0.12,0.14,0.0,0.0,0.57,0.0015437058729944,0.0015440215449954,0.0015438254242778,0.0930720609453351,0.2638419576482729,0.6338223847346162,0.001544293179424,0.001543665986206,0.0015440846638778,tribunnews_teknologi_20251020_233122.csv,WhatsApp Uji Coba Fitur Berbagi Video Berkualitas Tinggi untuk Pengguna Android
Finance,Finance,True,0.0,0.69,0.0,0.0,0.0,0.27,0.0,0.04,0.0,0.0009188110479398,0.0009189472571837,0.0009188754883628,0.2080342377520697,0.7855336808657399,0.0009191497500909,0.0009186134429037,0.0009185604749766,0.0009191239207326,tribunnews_teknologi_20251020_233122.csv,Twitter Bakal Batasi Jumlah Postingan yang Bisa Dibaca Pengguna Setiap Hari
Nasional,Nasional,True,0.0,0.18,0.0,0.0,0.81,0.0,0.0,0.0,0.01,0.0008683809396269,0.0008684758868271,0.0008685345525396,0.4863350586548474,0.4161605482846454,0.0922937223754825,0.0008683515656139,0.0008684915560461,0.0008684361843708,tribunnews_teknologi_20251020_233122.csv,"Twitter Lakukan Pembatasan, Elon Musk Sebut Akun Belum Verified Cuma Bisa Baca 600 Post per Hari"
Nasional,Edukasi,False,0.42,0.06,0.03,0.0,0.37,0.0,0.0,0.0,0.12,0.0012773669069204,0.0012773920633141,0.0012773894094156,0.8194326166792207,0.0012775343792808,0.1716247539269707,0.0012772937669359,0.0012782735280155,0.0012773793399259,tribunnews_teknologi_20251020_233122.csv,"Kode Redeem FF Aktif Hari Ini, 3 Juli 2023, Klaim Semua Hadiahnya Gratis di Garena Free Fire"
Health,Health,True,0.01,0.0,0.64,0.31,0.0,0.0,0.04,0.0,0.0,0.0008551468138267,0.0008550049368166,0.0008553012756514,0.3088706084601469,0.4481650358922482,0.2378336385129238,0.0008550136972052,0.0008551284379665,0.0008551219732143,tribunnews_teknologi_20251020_233122.csv,"Meta Hadirkan Easter egg di Instagram terkait Threads, Cek Segera"
Lifestyle,Otomotif,False,0.0,0.05,0.0,0.15,0.0,0.58,0.01,0.17,0.04,0.00061408557029,0.1745167236466601,0.0006141377773172,0.0006143368846546,0.000614085349008,0.8211845058013622,0.000614013732592,0.0006140321550701,0.0006140790830454,tribunnews_teknologi_20251020_233122.csv,"HP Oppo Obral Harga di Bulan Juli 2023: OPPO A77s Diskon Jadi Rp3.299.000, OPPO Reno7 Z Rp4.099.000"
Edukasi,Edukasi,True,0.76,0.04,0.0,0.0,0.1,0.02,0.01,0.05,0.02,0.0005858909676414,0.0095393227163502,0.0005850772124192,0.9241677051343988,0.0005853498216742,0.0627816674697504,0.0005851964297799,0.0005848965755373,0.0005848936724482,tribunnews_teknologi_20251020_233122.csv,4 Cara Registrasi Kartu Smartfren beserta Cara Cek Status Registrasi
Health,Health,True,0.03,0.0,0.86,0.1,0.01,0.0,0.0,0.0,0.0,0.0018521368821744,0.0018522703639286,0.0018522300917439,0.6832270715096161,0.0018523330714229,0.3038066435203176,0.0018521357179623,0.0018530004503802,0.0018521783924535,tribunnews_teknologi_20251020_233122.csv,"Kode Redeem Free Fire Aktif Hari Ini, 4 Juli 2023, Segera Klaim Semua Hadiahnya Gratis"
Lifestyle,Lifestyle,True,0.01,0.0,0.35,0.61,0.02,0.0,0.01,0.0,0.0,0.0011823875712096,0.0011825241796349,0.001182324325826,0.34454030859602,0.6060355165407161,0.0423298413839348,0.0011824513077172,0.0011823387534195,0.0011823073415216,tribunnews_teknologi_20251020_233122.csv,"Meta akan Luncurkan Aplikasi Threads, Diklaim Bakal Jadi Pesaing Twitter"
Finance,Finance,True,0.0,0.58,0.0,0.0,0.0,0.41,0.0,0.01,0.0,0.0015225555845171,0.3296584289236196,0.0015226066954611,0.0015223657833882,0.2517397045971627,0.4094659283242299,0.0015227126472972,0.0015227502659808,0.001522947178343,tribunnews_teknologi_20251020_233122.csv,"Baru Sebulan Rilis, Apple akan Pangkas Produksi Headset Vision Pro, Kemahalan?"
Teknologi,Teknologi,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0007614549605624,0.0007613669044669,0.0007616726747079,0.3887034655595766,0.5544229431975694,0.0523050170737164,0.0007613126189189,0.0007612795132436,0.0007614874972376,tribunnews_teknologi_20251020_233122.csv,"Twitter Rilis TweetDeck Baru, Pengguna Harus Sudah Terverifikasi untuk Menggunakannya"
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0685979435870173,0.2440754022361557,0.0005642555058579,0.3320998757669792,0.1772619535313574,0.1480155695742992,0.0005645508563505,0.0005642310581052,0.0282562178838772,tribunnews_teknologi_20251020_233122.csv,"Cara Daftar Shopee Affiliates dengan Mudah, Melalui Aplikasi Shopee atau Laman shopee.co.id/aff"
Travel,Travel,True,0.02,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.94,0.0351585906125772,0.0384355587633917,0.0007996664908073,0.1251067802646728,0.7875762501804583,0.0007998346176052,0.0007997971056485,0.0105238146030761,0.0007997073617625,tribunnews_teknologi_20251020_233122.csv,"Buntut Pembatasan Elon Musk, Twitter Tak Lagi Muncul di Mesin Pencarian Google"
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004327141792665,0.0231777775526197,0.0159447620811366,0.0872496271495752,0.2455527326715402,0.4910605704175332,0.0004326838878088,0.1357164496157875,0.000432682444732,tribunnews_teknologi_20251020_233122.csv,"Smartwatch Amazfit Cheetah Cocok untuk Pelari, Intip Spesifikasi dan Harganya"
Otomotif,Otomotif,True,0.0,0.04,0.0,0.14,0.0,0.77,0.0,0.04,0.01,0.0005820157823673,0.0005823051997906,0.0496797878898713,0.0005821754323701,0.568178542208129,0.0565817613614917,0.1995783888681463,0.1236530851845488,0.0005819380732846,tribunnews_teknologi_20251020_233122.csv,Metaverse Bisa Jadi Momentum Gen-Z Mengenal dan Bertukar Budaya
Edukasi,Travel,False,0.0,0.06,0.0,0.03,0.0,0.27,0.0,0.06,0.58,0.0010698030074105,0.0010690489009726,0.0010691002598249,0.0523106692224365,0.830203292550388,0.079525250175179,0.0010690116356491,0.0326150445600232,0.0010687796881157,tribunnews_teknologi_20251020_233122.csv,"Mengenal Truth Social, Platform Besutan Mantan Presiden AS Donald Trump yang Mirip Twitter"
Nasional,Nasional,True,0.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0011700831434651,0.001170292062681,0.0011700633212409,0.0485950323424931,0.8665958902711759,0.0777887196415731,0.0011699995483874,0.0011698718954758,0.0011700477735072,tribunnews_teknologi_20251020_233122.csv,CEO Baru Twitter Linda Yaccarino Dukung Pembatasan Tweet yang Dikritik Secara Luas
Travel,Travel,True,0.06,0.02,0.03,0.15,0.02,0.08,0.0,0.12,0.52,0.0004940700978357,0.0876917773199765,0.0004940099615812,0.000494020622664,0.0839539391027038,0.0004941103865055,0.6901352808116471,0.1357488016504751,0.0004939900466108,tribunnews_teknologi_20251020_233122.csv,"Era Digital, Mahasiswa Dipersiapkan Jadi Pemimpin Lewat Program Business Case Competition"
Teknologi,Otomotif,False,0.0,0.13,0.0,0.0,0.0,0.62,0.0,0.25,0.0,0.0005346685901948,0.0005343635908042,0.006547352367417,0.0005344338637501,0.0005343346711096,0.9897119383985334,0.0005342952041146,0.0005342768259257,0.00053433648815,tribunnews_teknologi_20251020_233122.csv,"Oppo A78 4G Rilis, Dilengkapi Sensor Depth 2MP dan Fitur Fast Charging Super VOOC, Harga Rp3.599.000"
Finance,Edukasi,False,0.65,0.12,0.09,0.03,0.05,0.0,0.01,0.05,0.0,0.0006696965575269,0.0006697923371844,0.01390008011802,0.3455270621153126,0.5096371463219885,0.1275874293887695,0.0006696394403694,0.0006696323044633,0.0006695214163651,tribunnews_teknologi_20251020_233122.csv,"Baru Dirilis, Aplikasi Threads Pesaing Twitter Telah Diunduh 10 Juta Pengguna di Berbagai Negara"
Travel,Travel,True,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.94,0.0012212006719076,0.0012212496422311,0.0012212505983634,0.7930409689000132,0.0012213436760924,0.1984095869378253,0.0012211550865251,0.0012220258135952,0.0012212186734465,tribunnews_teknologi_20251020_233122.csv,"Kode Redeem FF Aktif Hari Ini, 6 Juli 2023, Klaim Semua Hadiahnya Gratis di Garena Free Fire"
Otomotif,Otomotif,True,0.0,0.4,0.0,0.0,0.04,0.5,0.0,0.01,0.05,0.0009426363739395,0.0009421449902379,0.0669801612950946,0.0861659134427713,0.841200625896446,0.000942315215543,0.0009420899035138,0.0009421322457252,0.0009419806367284,tribunnews_teknologi_20251020_233122.csv,"Threads Resmi Meluncur, Mark Zuckerberg Bikin Cuitan di Twitter, Unggah Meme Spiderman Saling Tunjuk"
Finance,Teknologi,False,0.03,0.09,0.01,0.01,0.02,0.01,0.0,0.77,0.06,0.0009036329134418,0.0009036750329096,0.0933200100425608,0.0561685044021804,0.1006321588911895,0.3909114390101247,0.0009039692716618,0.3553530427611472,0.0009035676747837,tribunnews_teknologi_20251020_233122.csv,Megaxus Infotech Kenalkan Game PC Online GrandChase Classic
